Id,SalePrice
1591,229675.70911388443
1592,220027.94763156882
1593,154681.76645946695
1594,213676.662299652
1595,170895.5811517878
1596,187149.40302357828
1597,138697.4529647475
1598,188158.03022263764
1599,247251.66978488848
1600,205783.29050134867
1601,102932.05645943295
1602,241197.4069790138
1603,128762.6668432014
1604,220831.38136053528
1605,138754.39698994675
1606,134936.20594597218
1607,111883.70743526286
1608,214484.72381484552
1609,152084.90465385534
1610,110867.63241714811
1611,135558.3666120264
1612,326242.7265447842
1613,184277.13370726956
1614,201970.19054968073
1615,106908.18843197811
1616,84637.81440208975
1617,112650.06911010035
1618,270062.4903920067
1619,233190.69383892603
1620,288472.3644848958
1621,170113.01856121855
1622,403615.24874506233
1623,244683.3984576837
1624,93992.75368107934
1625,146930.96070818463
1626,120251.57576279948
1627,191273.67310316826
1628,344271.14102401596
1629,196547.62668630094
1630,222020.78231656217
1631,131676.04961487046
1632,219856.9271483583
1633,223741.52017092032
1634,158630.78027417182
1635,184970.59190224175
1636,216546.40667277222
1637,214498.5560068466
1638,173094.84859110534
1639,438003.5450696227
1640,109461.67542010032
1641,167794.26587026782
1642,171663.50865208497
1643,121258.73126616413
1644,192874.31863446458
1645,131205.3467579837
1646,353442.57512315176
1647,182868.6431840192
1648,125447.40903290572
1649,139838.7310357442
1650,283488.76480459713
1651,281401.05218146485
1652,200164.20873909118
1653,202197.86942705876
1654,141996.9990780528
1655,120518.97412025998
1656,145654.8335750011
1657,317367.9141139465
1658,217034.19215859132
1659,121026.24757554448
1660,326497.47008773766
1661,128785.69505135546
1662,169443.5678700074
1663,117237.58573471245
1664,137852.67567994064
1665,115638.50902063915
1666,180539.20012805113
1667,131798.8551871068
1668,123989.4265137081
1669,257026.40863178816
1670,154881.7651688324
1671,90639.38745096899
1672,167342.79745502403
1673,246154.6657961257
1674,153687.00341296138
1675,153107.1360790308
1676,130020.00866796914
1677,211803.11237987416
1678,92495.5468568283
1679,263404.7176684377
1680,171356.1886949063
1681,205828.00376989672
1682,210294.11499861532
1683,172667.03199702257
1684,109813.04535923857
1685,415683.5894917794
1686,95067.14588653499
1687,265164.3157388376
1688,100561.76266397434
1689,108336.81566595424
1690,188248.35683674784
1691,135477.78161390967
1692,352458.53552909265
1693,93381.5564963055
1694,128103.73054534876
1695,216342.97624943568
1696,88513.00394980532
1697,192506.6320315525
1698,217360.90578555097
1699,275140.99693782435
1700,122586.06910078919
1701,249729.58761759035
1702,109169.61505038582
1703,91641.60856098632
1704,133179.55018195888
1705,232250.76198470878
1706,213990.91586980294
1707,140964.76945219745
1708,145963.35137331867
1709,194808.09526200016
1710,282344.0741525446
1711,80780.3263989685
1712,261276.75438068234
1713,176326.15659138138
1714,165877.31388079742
1715,139570.9592157596
1716,218856.91283254107
1717,205783.6129460062
1718,218098.52438847837
1719,216439.98250471597
1720,100325.55974864372
1721,167064.3125947612
1722,306327.95177583996
1723,174198.85786293814
1724,129066.14382791505
1725,77312.4454246766
1726,180106.22594954455
1727,188279.72541382408
1728,186718.15188690217
1729,107188.09476617332
1730,149889.02542976118
1731,262610.3398534235
1732,217831.07453551242
1733,326295.0007107202
1734,158633.73010604273
1735,127699.30105817558
1736,180384.70415649627
1737,202337.99360978368
1738,111588.05050633287
1739,393671.9947555237
1740,211581.18658563815
1741,221666.42137675555
1742,190694.02130117122
1743,213918.83018701524
1744,228246.53305952536
1745,180551.62220097432
1746,169608.13772842175
1747,182929.7593767518
1748,94637.42290321726
1749,111048.86381546613
1750,135809.83370928047
1751,241849.272400016
1752,120932.42817327405
1753,131235.66008150205
1754,239264.42289216016
1755,174031.78899927216
1756,151679.14887787536
1757,133092.39785558797
1758,238834.44026903724
1759,178454.74303308793
1760,162765.04091289092
1761,162076.35459124003
1762,269263.5301649465
1763,220315.38165853976
1764,134293.87959265814
1765,264894.4060374786
1766,274232.09335527074
1767,238623.69842331845
1768,107578.40194323422
1769,104249.09764593517
1770,392250.9662638131
1771,171454.78688324598
1772,134314.84710355644
1773,126537.38050655069
1774,315568.482140819
1775,171744.52125159357
1776,194366.57520280447
1777,265625.5429511384
1778,256934.28937468986
1779,318583.93139215314
1780,198726.14663803068
1781,350167.5406770857
1782,338145.86212086026
1783,260538.54195608842
1784,127734.99687623081
1785,243623.28183835576
1786,93864.13784824587
1787,291754.97994027677
1788,146609.0690763781
1789,157378.83135884887
1790,89935.31494915675
1791,139856.30852430465
1792,128705.27983821719
1793,264955.5158585964
1794,209294.24988862086
1795,206219.77710430152
1796,242967.08205906407
1797,372111.06569321314
1798,216809.8288901757
1799,226964.65553252932
1800,147745.115407616
1801,219031.9514601594
1802,83068.86130862703
1803,83872.29909329038
1804,282274.29323109385
1805,92481.71130637717
1806,127960.07608511632
1807,144573.48082130682
1808,180629.18633061092
1809,187815.89493808133
1810,425709.13476235606
1811,295363.7282633994
1812,190324.6176956656
1813,101664.14600855681
1814,107728.4235320118
1815,148628.57338658534
1816,170674.90598404073
1817,169956.5288410973
1818,135930.55798226417
1819,115001.16494097162
1820,295805.7864034394
1821,154470.7713455181
1822,142630.63820173842
1823,175641.63857003817
1824,114778.23408246209
1825,184204.53968405267
1826,121607.5626656869
1827,173719.92888274512
1828,157229.35298537285
1829,136113.92443438314
1830,173840.75565890965
1831,180698.84709273788
1832,113311.26526289804
1833,120755.89586525077
1834,131934.22215878533
1835,205135.1697125198
1836,58161.92724197052
1837,141328.13109177453
1838,270059.73104185984
1839,335883.31086613325
1840,175859.12009990608
1841,145154.78190530787
1842,210081.83147197694
1843,204764.40130635176
1844,84347.34748041868
1845,250672.3432243852
1846,186126.30935133382
1847,79626.93715496443
1848,135439.75551567262
1849,194705.40831955086
1850,414329.56162678293
1851,130084.74129178774
1852,228158.1097630739
1853,101406.23212718773
1854,83228.25370322184
1855,108075.70508483727
1856,128536.63150095195
1857,124884.66489561438
1858,140866.47357048685
1859,73656.83973688526
1860,207097.05949282297
1861,252375.85373214175
1862,195672.42297993076
1863,108242.84589025771
1864,239941.11997023277
1865,166679.87842097244
1866,146024.81912125755
1867,121689.10830130667
1868,166853.7820598115
1869,288873.8179399841
1870,324839.427435297
1871,90361.45639840332
1872,134705.85051448664
1873,239647.13251461822
1874,104424.09831258863
1875,239590.96945405364
1876,198156.72369761698
1877,159962.63869260333
1878,226655.08070997222
1879,107924.8325729994
1880,139367.89318730845
1881,194024.67206023258
1882,208517.79423975208
1883,112792.03484988245
1884,300433.773517002
1885,138399.10870080147
1886,137138.40738035398
1887,241893.0340085989
1888,111588.38878331533
1889,196764.18882875974
1890,183986.36875930493
1891,91623.43549066532
1892,97175.62850893036
1893,115045.38509419083
1894,176351.29254679685
1895,81919.51818814794
1896,223532.65136933664
1897,114772.49196048897
1898,115339.2581180524
1899,102853.07313260059
1900,133350.29518346075
1901,472054.397057667
1902,103853.52728987964
1903,149400.67571297826
1904,193703.12486605617
1905,217101.92671897958
1906,149742.82828158315
1907,200627.13884210782
1908,203556.7353377712
1909,121306.59334792572
1910,113986.1542441477
1911,105496.9403280681
1912,253281.70702239938
1913,210741.29695242317
1914,204862.2301876749
1915,162577.83121147892
1916,166423.46138237367
1917,93420.60581235704
1918,211043.41207162844
1919,151446.69312063808
1920,119183.4691400979
1921,234617.0737537163
1922,163137.5836682666
1923,113282.96141532972
1924,176827.59422219565
1925,118144.17028989259
1926,166796.8470709022
1927,176028.27196726884
1928,155153.15792994032
1929,247914.06168984482
1930,178601.88068462396
1931,222944.48692821673
1932,190920.01071942938
1933,139541.97727240107
1934,355926.75115091563
1935,260431.93618889712
1936,137884.95309930312
1937,219998.7646951265
1938,350984.64506417944
1939,292804.339478138
1940,115282.92349617995
1941,352722.25091483776
1942,363763.43938814726
1943,160897.2916376609
1944,156380.32784837487
1945,132675.51930330673
1946,144126.1221702185
1947,148864.27904729583
1948,183295.83055701043
1949,137981.726423827
1950,89067.3717934086
1951,114803.53842088568
1952,149530.31392974904
1953,175567.9806182659
1954,147009.67218252862
1955,100894.46844050488
1956,53733.90612896883
1957,397976.3804195106
1958,176314.5014202068
1959,131456.88299165262
1960,120387.9913875269
1961,112147.74739899857
1962,211707.01591423005
1963,138680.8505828741
1964,289804.14575087884
1965,132954.52954206345
1966,123464.63642344341
1967,227760.2054667395
1968,182540.90801244634
1969,167861.46322021153
1970,138074.48281910893
1971,162749.97336808976
1972,201712.42765348477
1973,112921.49729797876
1974,140675.70723294475
1975,96652.52014001836
1976,400553.4485409674
1977,173586.16562115776
1978,256931.7621964115
1979,204439.86985383264
1980,240720.97587288436
1981,94678.27103516777
1982,151160.70208464182
1983,164560.15119282607
1984,442573.7646549667
1985,292730.30417729996
1986,193611.64564399706
1987,131379.40068929462
1988,426553.88757561863
1989,85539.21203188226
1990,239566.66181690284
1991,180744.19307813997
1992,133102.41806632566
1993,99975.63386605331
1994,40782.392644821666
1995,202864.46675382848
1996,124355.50080539637
1997,198017.50304563664
1998,119524.8552722465
1999,137912.1194907058
2000,236885.90033115327
2001,335988.40758738905
2002,260674.28212231217
2003,203544.49072113636
2004,134113.69552453145
2005,223064.25540816193
2006,232655.29416144404
2007,177154.44189561214
2008,127590.86854322455
2009,117455.81654466887
2010,227080.2921858947
2011,134792.99692930107
2012,114131.03433622539
2013,274415.6246699878
2014,102407.48912320701
2015,271127.3362266895
2016,107639.03299651237
2017,139608.55065498714
2018,97464.73284328396
2019,205601.1238271735
2020,190925.5202921819
2021,159040.98157176873
2022,161910.40119376016
2023,118296.38627156915
2024,170803.82665943293
2025,271968.3693237584
2026,115932.73329402294
2027,334070.67557404935
2028,207026.61165064212
2029,276536.61637804273
2030,140680.52849339714
2031,154819.53130953852
2032,117632.7682483981
2033,213193.44841975087
2034,176872.62800275683
2035,131831.53145568006
2036,116552.91658383269
2037,139217.94841339352
2038,160413.0121730045
2039,157691.62427644315
2040,129753.20495796073
2041,188460.08850985667
2042,335241.94002452394
2043,110029.48829556661
2044,250610.9239585256
2045,133714.25406759678
2046,340211.4124816888
2047,123331.14497386466
2048,127584.4829616064
2049,236863.93408340798
2050,92724.71965339518
2051,191480.60684686663
2052,432771.41528022726
2053,142073.35788566727
2054,134257.59925486427
2055,113010.2179374249
2056,345088.6473824892
2057,109088.33884630985
2058,202653.21571948373
2059,217168.41399543887
2060,147481.98097191675
2061,289154.7340731155
2062,128238.30808102792
2063,223783.10625735426
2064,155230.4173218246
2065,222867.03690910342
2066,217957.26888982242
2067,151911.3027868783
2068,188735.49080509128
2069,308653.7112263682
2070,111798.82354391247
2071,319588.73412406136
2072,145412.73769843846
2073,262457.3452394349
2074,130471.21916243996
2075,80257.41275334742
2076,146113.51997765584
2077,191174.73026868104
2078,108663.5626585221
2079,332273.62411470566
2080,306673.5851852654
2081,68765.55122612164
2082,232887.6188633524
2083,131773.51123362518
2084,167566.53420161438
2085,171310.62019771335
2086,140570.96206595137
2087,120837.3051567469
2088,172431.90067652636
2089,183070.87708851017
2090,162961.0610155476
2091,110447.80799726125
2092,223006.69992855194
2093,170657.09289662133
2094,135045.58721050594
2095,136196.86296528872
2096,175046.93602944372
2097,59483.62498985073
2098,101727.86841110764
2099,86847.93955679024
2100,254902.9012795633
2101,286025.1449883965
2102,233953.74253293066
2103,346294.9803108553
2104,138082.73791485897
2105,342924.4658890686
2106,140172.92635574867
2107,98289.84479251015
2108,141911.6422338927
2109,149400.59634449254
2110,77903.3541453949
2111,203087.93425803276
2112,107975.19302531934
2113,189354.55980588603
2114,137290.266186743
2115,338657.7644642793
2116,92286.23768599736
2117,144631.09353352996
2118,155130.79196436508
2119,122132.07633003333
2120,170306.62567716138
2121,205981.9138197658
2122,389799.5413279651
2123,132566.66589296382
2124,134486.83358792705
2125,375697.06479397917
2126,227515.03177943078
2127,170310.96865469814
2128,206947.2564505201
2129,158475.81779306577
2130,120670.96354281684
2131,182833.80045369364
2132,109883.03562487359
2133,174175.36301521707
2134,266787.1874669642
2135,147451.64376545566
2136,144794.17196180526
2137,95067.31665585647
2138,109849.17732339412
2139,327775.6784024435
2140,124725.80819437525
2141,125518.99183600936
2142,114185.35468138105
2143,168285.39260775736
2144,276524.1466249506
2145,219651.94380302756
2146,212422.74422671445
2147,229457.47367695865
2148,159898.6700246766
2149,276729.3520198244
2150,194683.80473824104
2151,142602.02816225408
2152,614954.4748427495
2153,301209.6478789684
2154,102388.10234036233
2155,127949.39315049312
2156,173996.32553090775
2157,93571.37541198447
2158,130252.18755943302
2159,135265.67683327058
2160,192552.49384896315
2161,305305.2769662525
2162,143106.46140225613
2163,355076.06906094553
2164,138713.41423789182
2165,210856.83345655104
2166,65146.51092948823
2167,287238.15407562646
2168,222172.3410303827
2169,194578.1463939111
2170,106655.84927529836
2171,72615.43838594631
2172,79490.05865133554
2173,201798.5842558218
2174,117710.22683015217
2175,182813.0417941967
2176,148823.15353272445
2177,180626.03891507164
2178,153915.72229461456
2179,312735.9367947792
2180,134445.75779694875
2181,268285.9078860189
2182,133154.4371512143
2183,120407.80471108337
2184,133025.71459126068
2185,299527.07104605075
2186,112381.4113429976
2187,283970.95306509803
2188,194897.21210542208
2189,153910.4601386461
2190,107237.85560446896
2191,240252.22552429032
2192,204737.13041145736
2193,231031.25934470442
2194,133794.55902048844
2195,110188.45578202666
2196,165905.33061171178
2197,83996.87380314243
2198,232334.57261389616
2199,142232.6928413296
2200,194298.65025818834
2201,118915.04937773522
2202,134739.39872161992
2203,178472.80733053974
2204,168330.69041099324
2205,213159.12021555548
2206,300073.3261523635
2207,230883.395931526
2208,207598.52520550595
2209,253011.35745268693
2210,88101.63196107716
2211,87466.54554133273
2212,157258.76864063088
2213,204490.93919250043
2214,280877.07733300934
2215,161122.92396640006
2216,162706.2235894211
2217,219799.30890241606
2218,151811.55440158938
2219,168675.5618416305
2220,298131.5287685198
2221,119095.21249684773
2222,109853.14928311271
2223,208729.80685966392
2224,318655.1063093826
2225,260654.01607137162
2226,260429.1979202532
2227,187169.44646665562
2228,169126.09567655568
2229,226879.34336802733
2230,487308.4936480549
2231,128498.5906534611
2232,120792.70284272224
2233,131838.18011562113
2234,109650.87096325278
2235,293271.2221993653
2236,155001.6168498466
2237,233717.74675177335
2238,132091.82109177677
2239,146211.98476757246
2240,140757.03753570712
2241,167423.20275919617
2242,173929.68718008415
2243,192046.02061722943
2244,158558.604618207
2245,124330.8027955231
2246,162500.13398859365
2247,130315.96532446389
2248,225909.05591032692
2249,105512.03880573856
2250,227688.52420844883
2251,160054.06716542642
2252,153814.960969898
2253,264341.7887520366
2254,225439.55371871294
2255,201785.60764257735
2256,166880.3626138149
2257,152452.95962333088
2258,93580.63163180545
2259,420722.73094706825
2260,156346.3369274482
2261,198551.20122608118
2262,123805.07686206773
2263,200798.54301780232
2264,441266.73146608693
2265,106144.8896773948
2266,216152.6249140153
2267,126444.13508058788
2268,191031.69323821182
2269,136992.99602812418
2270,132191.27520517563
2271,179968.21096190758
2272,148229.75192399803
2273,76698.39027307916
2274,158173.58565121685
2275,115128.30551967908
2276,201803.97143427707
2277,135555.4590087682
2278,268403.0040254241
2279,151405.7662499236
2280,221449.2415246097
2281,186026.84407636544
2282,84715.27821874009
2283,207063.4410901656
2284,142939.10544868297
2285,232439.77206780823
2286,333499.8218910021
2287,98456.79531689586
2288,196499.87126763456
2289,191989.70207582708
2290,152606.6175212499
2291,171975.53403925736
2292,152618.9068217867
2293,238108.33753772598
2294,168232.8957875987
2295,134633.43353598402
2296,126918.47447231194
2297,143538.08827264528
2298,98986.66635493438
2299,145526.74841976247
2300,125596.10541855534
2301,142172.68005317674
2302,151255.33123851768
2303,162704.83648361932
2304,126187.58705209196
2305,138566.6511005896
2306,179762.05697322384
2307,213460.03079907404
2308,133999.3117270799
2309,223951.7104026128
2310,180616.88200251386
2311,133776.3818620181
2312,195724.88390889135
2313,176808.36614566995
2314,179536.3022285633
2315,167722.10089274554
2316,144571.45586500378
2317,155081.16541145288
2318,155435.97309683415
2319,154075.40528310215
2320,236731.47474782774
2321,169556.37821831024
2322,130451.66132793536
2323,147806.41601218368
2324,140104.2300007581
2325,209951.7705616825
2326,137422.99192799837
2327,245298.70413305785
2328,122327.26790132518
2329,155275.31393555316
2330,228168.73033479755
2331,94497.7899857169
2332,182428.65263713113
2333,122536.12926246496
2334,137202.38324267886
2335,92705.35375905951
2336,314188.28678207577
2337,139420.09945282462
2338,352604.4851133353
2339,143374.55794305907
2340,137304.71003909412
2341,151981.60240633684
2342,214518.84229456657
2343,167579.2188064619
2344,120872.85469958186
2345,106412.54202073521
2346,263305.3320812851
2347,163215.29294761695
2348,141852.9495027569
2349,288840.95147458685
2350,154148.4937590891
2351,115996.04179757803
2352,169059.22653141298
2353,152073.60618897525
2354,146771.62198874226
2355,119514.93858511989
2356,162872.6938756638
2357,93549.95852651204
2358,137067.0246200954
2359,448180.7551715947
2360,135151.45028497576
2361,108727.41756624542
2362,153589.03856016832
2363,183063.41216442097
2364,242858.5656308328
2365,113455.14427666394
2366,119837.1348514884
2367,263312.11295011267
2368,238297.0960083526
2369,127873.10316158278
2370,179627.42233725925
2371,158592.56206690666
2372,158796.79162132804
2373,101023.04011280027
2374,168848.62627862795
2375,165573.1382623868
2376,87569.07729837489
2377,42581.68352411919
2378,129304.07282317383
2379,259994.4976461098
2380,193789.50151399084
2381,186653.64724170644
2382,146092.87506218939
2383,182130.76949072865
2384,186638.49722810072
2385,201588.50102940935
2386,158752.30137233398
2387,299399.2069726497
2388,180981.20687282487
2389,247987.94701329
2390,208754.9352746269
2391,220146.54044018
2392,119776.04217061079
2393,293967.64113703073
2394,197806.860976003
2395,256171.57035798626
2396,94257.49369271852
2397,187405.64732855317
2398,237565.16323098278
2399,242764.0620984774
2400,223283.35275925449
2401,178085.52043117266
2402,211249.37251101216
2403,124864.5044514655
2404,143451.32939591294
2405,161770.63257883198
2406,142953.05044383561
2407,137738.17350500388
2408,263306.5915068752
2409,210644.67446978463
2410,181937.3740344547
2411,137626.7401898243
2412,115599.53174091491
2413,125516.60278637805
2414,156355.1367197943
2415,119785.00312123787
2416,169204.53061823276
2417,124481.06280785262
2418,126326.20371759239
2419,198023.77286262938
2420,173852.7848508455
2421,125441.10676100606
2422,243816.63093443261
2423,158103.9346530416
2424,274713.328146966
2425,223561.72451709953
2426,173225.75685532647
2427,148246.51755103946
2428,130366.23950843203
2429,66215.63935943406
2430,134837.15883920479
2431,86491.67119573007
2432,179302.8078896842
2433,117541.2866346869
2434,205967.38320473634
2435,170041.04205738165
2436,179877.17345001313
2437,91402.71925518315
2438,193401.45112506874
2439,97514.7722026486
2440,135068.33864154876
2441,198423.43513535356
2442,316766.97711530037
2443,173385.0873240053
2444,242157.48293978185
2445,132360.9653207478
2446,119727.53345187385
2447,128377.60799357896
2448,375586.2154528075
2449,190073.07653354027
2450,198708.76180292564
2451,300913.16220552765
2452,169535.14255978222
2453,214381.1935436644
2454,173576.5166771273
2455,368929.1123960508
2456,118766.54336029621
2457,133285.97896748758
2458,156081.26822258785
2459,82166.37019582946
2460,191961.96800242353
2461,70956.29698165713
2462,87422.4353284815
2463,237282.36618003456
2464,148889.18218933837
2465,183018.6821760385
2466,144390.39424534107
2467,164177.3562349359
2468,91912.00716817395
2469,241841.5325424957
2470,109721.15194443056
2471,125322.87656085777
2472,106247.96317204853
2473,169341.4083424803
2474,90094.66645541516
2475,121016.02897811715
2476,217978.45244756463
2477,226957.97428881677
2478,197413.11977731195
2479,171309.57703306287
2480,193803.44159399037
2481,146890.45974536065
2482,202375.9044122474
2483,107204.25835109496
2484,184178.6632289974
2485,297129.73427252326
2486,121242.9663246199
2487,145045.6116223166
2488,281928.47065160837
2489,119602.57880615981
2490,118748.42481269961
2491,143026.20504090376
2492,216296.02280103057
2493,324982.9654928224
2494,228777.89052363762
2495,122839.46939195524
2496,78382.50180694215
2497,320678.19283354876
2498,242807.91479303583
2499,96733.15687586601
2500,74276.01898367672
2501,161254.66180322273
2502,166968.18017029777
2503,196655.89362104327
2504,247062.51746138858
2505,287880.36704123486
2506,127916.8435547739
2507,443317.66728953255
2508,142697.35081000507
2509,128950.2582547997
2510,95503.15242706037
2511,186464.05702934973
2512,196202.66515617014
2513,173554.70303680855
2514,142866.08187637306
2515,257938.13777629487
2516,171375.18950061442
2517,216572.40321436664
2518,257752.70835645453
2519,354595.1367999737
2520,204776.62519834624
2521,217345.56360402954
2522,78855.30420954849
2523,120772.38058402532
2524,120490.82623553097
2525,153939.60310347518
2526,277091.76421996864
2527,177385.8427333529
2528,189539.5109305586
2529,172542.85982846815
2530,128323.70098803451
2531,129450.31828660349
2532,155165.4464452313
2533,105070.72371813022
2534,142789.97408000447
2535,190650.70997782904
2536,193212.80706871767
2537,156135.66194362636
2538,131582.2271372928
2539,138346.3615275733
2540,130169.89988779258
2541,168884.74212424358
2542,118237.76524585405
2543,194679.4483388104
2544,152925.3598454965
2545,180813.95488963265
2546,160623.9494090436
2547,95076.31559982483
2548,259920.51882259312
2549,142098.3521699261
2550,200937.31949300884
2551,89984.00381205366
2552,166472.30242620583
2553,158766.73798878334
2554,166430.86867073967
2555,134112.5791348114
2556,174535.07537144804
2557,121574.45678012531
2558,163823.24151723908
2559,115532.2441200318
2560,167957.49256480986
2561,57102.54537845612
2562,115048.69650846871
2563,134647.40184623684
2564,172565.225678194
2565,106476.96386537029
2566,332242.048830696
2567,192278.68826226468
2568,250165.56338835205
2569,168767.14466087072
2570,312885.0002672692
2571,184003.49551678833
2572,197181.162395908
2573,117123.71537952348
2574,133314.97859347594
2575,115726.98799444303
2576,324794.1915428326
2577,205394.65870769136
2578,132244.763000745
2579,130234.426108848
2580,126478.54133873449
2581,110620.70644400704
2582,227781.8871001197
2583,89359.91068914953
2584,101346.44505129199
2585,170957.9799334314
2586,107819.01882124349
2587,192876.8013975427
2588,239265.20736006022
2589,214747.4593555777
2590,128668.56699328854
2591,132146.2046135807
2592,114342.51493739057
2593,125215.84916835772
2594,230338.85744261628
2595,173878.07992818303
2596,101161.39943904667
2597,120828.38824154333
2598,89287.37683992932
2599,204953.17364362156
2600,122329.64985029274
2601,126977.53091368811
2602,188115.1425904434
2603,365697.41412700404
2604,98527.57537869732
2605,84672.783561334
2606,126044.23616209223
2607,176874.04395737223
2608,179367.17366442332
2609,118281.65387885246
2610,157935.7891505326
2611,122844.42720832548
2612,152147.78604750952
2613,230537.55937919428
2614,120565.16949587833
2615,224228.79809268177
2616,213215.51405971768
2617,191593.90562983556
2618,206088.42506660963
2619,220781.41282102108
2620,182570.38403829798
2621,140000.22474805685
2622,232520.04576937814
2623,122230.15225948724
2624,128408.49216307959
2625,192737.53850748428
2626,214048.72157749333
2627,235547.5565647486
2628,189897.18350870343
2629,198792.3193169417
2630,512338.8356873241
2631,151513.08019361444
2632,166131.59026557885
2633,164441.5821918063
2634,198514.04032029508
2635,226328.57263446046
2636,305159.741336732
2637,121378.00224676052
2638,116355.96501794462
2639,132863.02072786776
2640,90011.73641697239
2641,240003.41408928944
2642,282172.8946979341
2643,529169.6533155933
2644,137915.46803191825
2645,210168.4198816016
2646,120111.5435717892
2647,100908.61431738443
2648,273238.1505891534
2649,187875.02751460834
2650,187598.11668063054
2651,186315.00923675564
2652,177447.6548857116
2653,129362.49433004236
2654,156534.9980708302
2655,151125.69132912045
2656,166845.12013871645
2657,233985.9906013526
2658,141597.0621359721
2659,174021.17102550677
2660,142350.54638813442
2661,97144.74198599954
2662,196681.53828362824
2663,134867.5106309358
2664,201592.80160167025
2665,148938.6458807324
2666,276371.9461233824
2667,116098.61555462446
2668,215509.1242092189
2669,149616.01875897654
2670,279643.94405966566
2671,187277.34429698798
2672,219478.92271445363
2673,88602.2386193516
2674,146108.1068049013
2675,127067.69652194763
2676,108755.76743890841
2677,130933.04310347229
2678,232846.79007598106
2679,75256.55618550761
2680,91785.62352536416
2681,103010.29102183036
2682,125492.21869868343
2683,156732.89139872804
2684,141451.37020236513
2685,206670.06176666764
2686,154164.78320433776
2687,224023.34267518757
2688,150195.73953982693
2689,349461.9906935838
2690,136597.66107471212
2691,201632.2570367889
2692,133580.53491868605
2693,104053.15433343936
2694,130801.64333738729
2695,112813.03648841815
2696,138489.27786819724
2697,171705.46602914785
2698,210647.17790620925
2699,142732.52899788317
2700,237809.79095543612
2701,208533.9304008385
2702,247870.3428372226
2703,181783.96136785994
2704,438900.01236005686
2705,205557.87841328062
2706,203826.14465315783
2707,197643.18073196473
2708,145560.7477448745
2709,142341.7194510506
2710,122114.40567310982
2711,264803.9120407383
2712,186478.30688124552
2713,113224.54083080743
2714,262911.47180978657
2715,179029.32967687346
2716,134589.7816041586
2717,304105.89042640367
2718,90614.49834764052
2719,194538.00894908738
2720,169392.3277758309
2721,184855.37586930572
2722,123184.70647722781
2723,140985.02452052632
2724,167994.1656350294
2725,162664.09217968828
2726,184529.24940439453
2727,117895.78977471951
2728,327424.86696834414
2729,383469.8286859634
2730,131881.01818178123
2731,230185.15377731636
2732,170079.07485730897
2733,132354.17362680126
